2024-01-26 16:30:43,728: root: INFO: [34melon_tweet : Trading iteration ended at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,729: root: INFO: elon_tweet : [34mSleeping for 86400 seconds[0m
2024-01-26 16:30:43,731: root: INFO: Current backtesting datetime 2019-06-07 16:00:00-04:00
2024-01-26 16:30:43,731: root: INFO: Current backtesting datetime 2019-06-08 09:30:00-04:00
2024-01-26 16:30:43,733: root: INFO: [34melon_tweet : The market is not currently open, skipping this trading iteration[0m
2024-01-26 16:30:43,735: root: INFO: Current backtesting datetime 2019-06-08 09:29:00-04:00
2024-01-26 16:30:43,737: root: INFO: Current backtesting datetime 2019-06-08 09:29:00-04:00
2024-01-26 16:30:43,737: root: INFO: elon_tweet : Executing the after_market_closes lifecycle method
2024-01-26 16:30:43,739: root: INFO: Current backtesting datetime 2019-06-10 08:30:00-04:00
2024-01-26 16:30:43,740: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,741: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,742: root: INFO: elon_tweet : Executing the before_market_opens lifecycle method
2024-01-26 16:30:43,743: root: INFO: Current backtesting datetime 2019-06-10 09:30:00-04:00
2024-01-26 16:30:43,743: root: INFO: elon_tweet : Executing the before_starting_trading lifecycle method
2024-01-26 16:30:43,746: root: INFO: [34melon_tweet : Executing the on_trading_iteration lifecycle method at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,746: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,747: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,747: root: INFO: elon_tweet : Position: 10.000000 shares of TSLA
2024-01-26 16:30:43,747: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,748: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,748: root: INFO: [32mNew market order of | 10 TSLA buy | with status unprocessed was submitted.[0m
2024-01-26 16:30:43,751: root: INFO: [34melon_tweet : Trading iteration ended at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,751: root: INFO: Getting historical prices for TSLA, 1 bars, 
2024-01-26 16:30:43,751: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,752: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,752: root: INFO: [32mFilled Transaction: buy 10 of TSLA at 14.01666737 USD per share[0m
2024-01-26 16:30:43,753: root: INFO: market order of | 10 TSLA buy | with status new was filled
2024-01-26 16:30:43,756: root: INFO: elon_tweet : [34mSleeping for 86400 seconds[0m
2024-01-26 16:30:43,758: root: INFO: Current backtesting datetime 2019-06-10 16:00:00-04:00
2024-01-26 16:30:43,759: root: INFO: Current backtesting datetime 2019-06-11 09:30:00-04:00
2024-01-26 16:30:43,760: root: INFO: [34melon_tweet : Executing the on_trading_iteration lifecycle method at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,760: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,761: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,762: root: INFO: elon_tweet : Position: 20.000000 shares of TSLA
2024-01-26 16:30:43,762: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,763: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,763: root: INFO: [34melon_tweet : Trading iteration ended at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,764: root: INFO: elon_tweet : [34mSleeping for 86400 seconds[0m
2024-01-26 16:30:43,766: root: INFO: Current backtesting datetime 2019-06-11 16:00:00-04:00
2024-01-26 16:30:43,766: root: INFO: Current backtesting datetime 2019-06-12 09:30:00-04:00
2024-01-26 16:30:43,768: root: INFO: [34melon_tweet : Executing the on_trading_iteration lifecycle method at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,768: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,770: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,770: root: INFO: elon_tweet : Position: 20.000000 shares of TSLA
2024-01-26 16:30:43,770: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,771: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,772: root: INFO: [34melon_tweet : Trading iteration ended at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,773: root: INFO: elon_tweet : [34mSleeping for 86400 seconds[0m
2024-01-26 16:30:43,775: root: INFO: Current backtesting datetime 2019-06-12 16:00:00-04:00
2024-01-26 16:30:43,775: root: INFO: Current backtesting datetime 2019-06-13 09:30:00-04:00
2024-01-26 16:30:43,776: root: INFO: [34melon_tweet : Executing the on_trading_iteration lifecycle method at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,777: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,777: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,778: root: INFO: elon_tweet : Position: 20.000000 shares of TSLA
2024-01-26 16:30:43,778: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,779: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,780: root: INFO: [32mNew market order of | 10 TSLA buy | with status unprocessed was submitted.[0m
2024-01-26 16:30:43,783: root: INFO: [34melon_tweet : Trading iteration ended at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,783: root: INFO: Getting historical prices for TSLA, 1 bars, 
2024-01-26 16:30:43,783: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,783: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,784: root: INFO: [32mFilled Transaction: buy 10 of TSLA at 14.02533340 USD per share[0m
2024-01-26 16:30:43,784: root: INFO: market order of | 10 TSLA buy | with status new was filled
2024-01-26 16:30:43,789: root: INFO: elon_tweet : [34mSleeping for 86400 seconds[0m
2024-01-26 16:30:43,790: root: INFO: Current backtesting datetime 2019-06-13 16:00:00-04:00
2024-01-26 16:30:43,790: root: INFO: Current backtesting datetime 2019-06-14 09:30:00-04:00
2024-01-26 16:30:43,792: root: INFO: [34melon_tweet : Executing the on_trading_iteration lifecycle method at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,792: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,793: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,793: root: INFO: elon_tweet : Position: 30.000000 shares of TSLA
2024-01-26 16:30:43,793: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,794: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,795: root: INFO: [32mNew market order of | 10 TSLA buy | with status unprocessed was submitted.[0m
2024-01-26 16:30:43,798: root: INFO: [34melon_tweet : Trading iteration ended at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,798: root: INFO: Getting historical prices for TSLA, 1 bars, 
2024-01-26 16:30:43,798: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,799: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,799: root: INFO: [32mFilled Transaction: buy 10 of TSLA at 14.08333302 USD per share[0m
2024-01-26 16:30:43,799: root: INFO: market order of | 10 TSLA buy | with status new was filled
2024-01-26 16:30:43,804: root: INFO: elon_tweet : [34mSleeping for 86400 seconds[0m
2024-01-26 16:30:43,805: root: INFO: Current backtesting datetime 2019-06-14 16:00:00-04:00
2024-01-26 16:30:43,805: root: INFO: Current backtesting datetime 2019-06-15 09:30:00-04:00
2024-01-26 16:30:43,806: root: INFO: [34melon_tweet : The market is not currently open, skipping this trading iteration[0m
2024-01-26 16:30:43,810: root: INFO: Current backtesting datetime 2019-06-15 09:29:00-04:00
2024-01-26 16:30:43,811: root: INFO: Current backtesting datetime 2019-06-15 09:29:00-04:00
2024-01-26 16:30:43,812: root: INFO: elon_tweet : Executing the after_market_closes lifecycle method
2024-01-26 16:30:43,813: root: INFO: Current backtesting datetime 2019-06-17 08:30:00-04:00
2024-01-26 16:30:43,813: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,814: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,816: root: INFO: elon_tweet : Executing the before_market_opens lifecycle method
2024-01-26 16:30:43,817: root: INFO: Current backtesting datetime 2019-06-17 09:30:00-04:00
2024-01-26 16:30:43,817: root: INFO: elon_tweet : Executing the before_starting_trading lifecycle method
2024-01-26 16:30:43,820: root: INFO: [34melon_tweet : Executing the on_trading_iteration lifecycle method at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,820: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,821: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,821: root: INFO: elon_tweet : Position: 40.000000 shares of TSLA
2024-01-26 16:30:43,821: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,822: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,823: root: INFO: [34melon_tweet : Trading iteration ended at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,824: root: INFO: elon_tweet : [34mSleeping for 86400 seconds[0m
2024-01-26 16:30:43,826: root: INFO: Current backtesting datetime 2019-06-17 16:00:00-04:00
2024-01-26 16:30:43,826: root: INFO: Current backtesting datetime 2019-06-18 09:30:00-04:00
2024-01-26 16:30:43,827: root: INFO: [34melon_tweet : Executing the on_trading_iteration lifecycle method at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,827: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,829: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,829: root: INFO: elon_tweet : Position: 40.000000 shares of TSLA
2024-01-26 16:30:43,829: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,830: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,831: root: INFO: [32mNew market order of | 10 TSLA buy | with status unprocessed was submitted.[0m
2024-01-26 16:30:43,835: root: INFO: [34melon_tweet : Trading iteration ended at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,835: root: INFO: Getting historical prices for TSLA, 1 bars, 
2024-01-26 16:30:43,835: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,836: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,836: root: INFO: [32mFilled Transaction: buy 10 of TSLA at 15.24800014 USD per share[0m
2024-01-26 16:30:43,836: root: INFO: market order of | 10 TSLA buy | with status new was filled
2024-01-26 16:30:43,840: root: INFO: elon_tweet : [34mSleeping for 86400 seconds[0m
2024-01-26 16:30:43,842: root: INFO: Current backtesting datetime 2019-06-18 16:00:00-04:00
2024-01-26 16:30:43,842: root: INFO: Current backtesting datetime 2019-06-19 09:30:00-04:00
2024-01-26 16:30:43,844: root: INFO: [34melon_tweet : Executing the on_trading_iteration lifecycle method at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,844: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,845: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,845: root: INFO: elon_tweet : Position: 50.000000 shares of TSLA
2024-01-26 16:30:43,845: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,846: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,848: root: INFO: [32mNew market order of | 10 TSLA buy | with status unprocessed was submitted.[0m
2024-01-26 16:30:43,852: root: INFO: [34melon_tweet : Trading iteration ended at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,852: root: INFO: Getting historical prices for TSLA, 1 bars, 
2024-01-26 16:30:43,852: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,852: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,853: root: INFO: [32mFilled Transaction: buy 10 of TSLA at 15.00733280 USD per share[0m
2024-01-26 16:30:43,853: root: INFO: market order of | 10 TSLA buy | with status new was filled
2024-01-26 16:30:43,857: root: INFO: elon_tweet : [34mSleeping for 86400 seconds[0m
2024-01-26 16:30:43,859: root: INFO: Current backtesting datetime 2019-06-19 16:00:00-04:00
2024-01-26 16:30:43,859: root: INFO: Current backtesting datetime 2019-06-20 09:30:00-04:00
2024-01-26 16:30:43,861: root: INFO: [34melon_tweet : Executing the on_trading_iteration lifecycle method at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,861: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,861: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,862: root: INFO: elon_tweet : Position: 60.000000 shares of TSLA
2024-01-26 16:30:43,862: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,863: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,864: root: INFO: [34melon_tweet : Trading iteration ended at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,865: root: INFO: elon_tweet : [34mSleeping for 86400 seconds[0m
2024-01-26 16:30:43,865: root: INFO: Current backtesting datetime 2019-06-20 16:00:00-04:00
2024-01-26 16:30:43,866: root: INFO: Current backtesting datetime 2019-06-21 09:30:00-04:00
